MUNICÍPIO,UF
Itinga do Maranhão,MA
Jatobá,MA
Jenipapo dos Vieiras,MA
Junco do Maranhão,MA
Lagoa do Mato,MA
Lago dos Rodrigues,MA
Lagoa Grande do Maranhão,MA
Lajeado Novo,MA
Maracaçumé,MA
Marajá do Sena,MA
Maranhãozinho,MA
Matões do Norte,MA
Milagres do Maranhão,MA
Nova Colinas,MA
Nova Olinda do Maranhão,MA
Olinda Nova do Maranhão,MA
Paulino Neves,MA
Pedro do Rosário,MA
Peritoró,MA
Porto Rico do Maranhão,MA
Presidente Médici,MA
Presidente Sarney,MA
Raposa,MA
Ribamar Fiquene,MA
Santa Filomena do Maranhão,MA
Santana do Maranhão,MA
Santo Amaro do Maranhão,MA
São Domingos do Azeitão,MA
São Francisco do Brejão,MA
São João do Carú,MA
São João do Paraíso,MA
São João do Soter,MA
São José dos Basílios,MA
São Pedro da Água Branca,MA
São Pedro dos Crentes,MA
São Raimundo do Doca Bezerra,MA
São Roberto,MA
Satubinha,MA
Senador Alexandre Costa,MA
Senador La Rocque,MA
Serrano do Maranhão,MA
Sucupira do Riachão,MA
Trizidela do Vale,MA
Tufilândia,MA
Turilândia,MA
Vila Nova dos Martírios,MA
Afonso Cunha,MA
Alcântara,MA
Aldeias Altas,MA
Altamira do Maranhão,MA
Alto Parnaíba,MA
Amarante do Maranhão,MA
Anajatuba,MA
Anapurus,MA
Araioses,MA
Arari,MA
Axixá,MA
Bacabal,MA
Bacuri,MA
Balsas,MA
Barão de Grajaú,MA
Barra do Corda,MA
Barreirinhas,MA
Benedito Leite,MA
Bequimão,MA
Brejo,MA
Buriti,MA
Buriti Bravo,MA
Cajapió,MA
Cajari,MA
Cândido Mendes,MA
Cantanhede,MA
Carolina,MA
Carutapera,MA
Caxias,MA
Cedral,MA
Chapadinha,MA
Codó,MA
Coelho Neto,MA
Colinas,MA
Coroatá,MA
Cururupu,MA
Dom Pedro,MA
Duque Bacelar,MA
Esperantinópolis,MA
Fortaleza dos Nogueiras,MA
Fortuna,MA
Godofredo Viana,MA
Gonçalves Dias,MA
Governador Archer,MA
Governador Eugênio Barros,MA
Graça Aranha,MA
Grajaú,MA
Guimarães,MA
Humberto de Campos,MA
Icatu,MA
Igarapé Grande,MA
Imperatriz,MA
São Luís Gonzaga do Maranhão,MA
Itapecuru Mirim,MA
João Lisboa,MA
Joselândia,MA
Lago da Pedra,MA
Lago do Junco,MA
Lago Verde,MA
Lima Campos,MA
Loreto,MA
Luís Domingues,MA
Magalhães de Almeida,MA
Mata Roma,MA
Matinha,MA
Matões,MA
Mirador,MA
Mirinzal,MA
Monção,MA
Montes Altos,MA
Morros,MA
Nina Rodrigues,MA
Nova Iorque,MA
Olho d'Água das Cunhãs,MA
Paço do Lumiar,MA
Palmeirândia,MA
Paraibano,MA
Parnarama,MA
Passagem Franca,MA
Pastos Bons,MA
Pedreiras,MA
Penalva,MA
Peri Mirim,MA
Pindaré-Mirim,MA
Pinheiro,MA
Pio XII,MA
Pirapemas,MA
Poção de Pedras,MA
Porto Franco,MA
Presidente Dutra,MA
Presidente Juscelino,MA
Presidente Vargas,MA
Primeira Cruz,MA
Riachão,MA
São José de Ribamar,MA
Rosário,MA
Sambaíba,MA
Santa Helena,MA
Santa Luzia,MA
Santa Quitéria do Maranhão,MA
Santa Rita,MA
Santo Antônio dos Lopes,MA
São Benedito do Rio Preto,MA
São Bento,MA
São Bernardo,MA
São Domingos do Maranhão,MA
São Félix de Balsas,MA
São Francisco do Maranhão,MA
São João Batista,MA
São João dos Patos,MA
São Luís,MA
São Mateus do Maranhão,MA
São Raimundo das Mangabeiras,MA
São Vicente Ferrer,MA
Sítio Novo,MA
Sucupira do Norte,MA
Tasso Fragoso,MA
Timbiras,MA
Timon,MA
Tuntum,MA
Turiaçu,MA
Tutóia,MA
Urbano Santos,MA
Vargem Grande,MA
Viana,MA
Vitória do Mearim,MA
Vitorino Freire,MA
Bom Jardim,MA
Santa Inês,MA
Paulo Ramos,MA
Açailândia,MA
Estreito,MA
Arame,MA
Miranda do Norte,MA
Santa Luzia do Paruá,MA
Zé Doca,MA
Alto Caparaó,MG
Angelândia,MG
Aricanduva,MG
Berizal,MG
Bonito de Minas,MG
Brasilândia de Minas,MG
Bugre,MG
Cabeceira Grande,MG
Campo Azul,MG
Cantagalo,MG
Catas Altas,MG
Catuti,MG
Chapada Gaúcha,MG
Cônego Marinho,MG
Confins,MG
Córrego Fundo,MG
Crisólita,MG
Cuparaque,MG
Curral de Dentro,MG
Delta,MG
Divisa Alegre,MG
Dom Bosco,MG
Franciscópolis,MG
Frei Lagonegro,MG
Fruta de Leite,MG
Gameleiras,MG
Glaucilândia,MG
Goiabeira,MG
Goianá,MG
Guaraciama,MG
Ibiracatu,MG
Imbé de Minas,MG
Indaiabira,MG
Japonvar,MG
Jenipapo de Minas,MG
José Gonçalves de Minas,MG
José Raydan,MG
Josenópolis,MG
Juvenília,MG
Leme do Prado,MG
Luisburgo,MG
Luislândia,MG
Mário Campos,MG
Martins Soares,MG
Miravânia,MG
Monte Formoso,MG
Naque,MG
Natalândia,MG
Ninheira,MG
Nova Belém,MG
Nova Porteirinha,MG
Novo Oriente de Minas,MG
Novorizonte,MG
Olhos-d'Água,MG
Oratórios,MG
Orizânia,MG
Padre Carvalho,MG
Pai Pedro,MG
Patis,MG
Pedra Bonita,MG
Periquito,MG
Piedade de Caratinga,MG
Pingo-d'Água,MG
Pintópolis,MG
Ponto Chique,MG
Ponto dos Volantes,MG
Reduto,MG
Rosário da Limeira,MG
Santa Bárbara do Monte Verde,MG
Santa Cruz de Minas,MG
Santa Cruz de Salinas,MG
Santa Helena de Minas,MG
Santo Antônio do Retiro,MG
São Domingos das Dores,MG
São Félix de Minas,MG
São Geraldo do Baixio,MG
São João da Lagoa,MG
São João das Missões,MG
São João do Pacuí,MG
São Joaquim de Bicas,MG
São José da Barra,MG
São Sebastião da Vargem Alegre,MG
São Sebastião do Anta,MG
Sarzedo,MG
Setubinha,MG
Sem-Peixe,MG
Serranópolis de Minas,MG
Taparuba,MG
Tocos do Moji,MG
União de Minas,MG
Uruana de Minas,MG
Vargem Alegre,MG
Vargem Grande do Rio Pardo,MG
Varjão de Minas,MG
Verdelândia,MG
Veredinha,MG
Vermelho Novo,MG
São José da Lapa,MG
Capitão Andrade,MG
Catuji,MG
Jampruca,MG
Divisópolis,MG
Mata Verde,MG
Palmópolis,MG
Entre Folhas,MG
Ipaba,MG
Santa Bárbara do Leste,MG
Santa Rita de Minas,MG
Ubaporanga,MG
Santana do Paraíso,MG
Durandé,MG
São João do Manhuaçu,MG
São João do Manteninha,MG
Alfredo Vasconcelos,MG
Fervedouro,MG
Carneirinho,MG
Limeira do Oeste,MG
Senador Amaral,MG
Juatuba,MG
Icaraí de Minas,MG
Lontra,MG
Montezuma,MG
Urucuia,MG
Jaíba,MG
Mamonas,MG
Matias Cardoso,MG
Pedras de Maria da Cruz,MG
Riachinho,MG
Araporã,MG
Lagoa Grande,MG
Abadia dos Dourados,MG
Abaeté,MG
Abre Campo,MG
Acaiaca,MG
Açucena,MG
Água Boa,MG
Água Comprida,MG
Aguanil,MG
Águas Formosas,MG
Águas Vermelhas,MG
Aimorés,MG
Aiuruoca,MG
Alagoa,MG
Albertina,MG
Além Paraíba,MG
Alfenas,MG
Almenara,MG
Alpercata,MG
Alpinópolis,MG
Alterosa,MG
Alto Rio Doce,MG
Alvarenga,MG
Alvinópolis,MG
Alvorada de Minas,MG
Amparo do Serra,MG
Andradas,MG
Cachoeira de Pajeú,MG
Andrelândia,MG
Antônio Carlos,MG
Antônio Dias,MG
Antônio Prado de Minas,MG
Araçaí,MG
Aracitaba,MG
Araçuaí,MG
Araguari,MG
Arantina,MG
Araponga,MG
Arapuá,MG
Araújos,MG
Araxá,MG
Arceburgo,MG
Arcos,MG
Areado,MG
Argirita,MG
Arinos,MG
Astolfo Dutra,MG
Ataléia,MG
Augusto de Lima,MG
Baependi,MG
Baldim,MG
Bambuí,MG
Bandeira,MG
Bandeira do Sul,MG
Barão de Cocais,MG
Barão de Monte Alto,MG
Barbacena,MG
Barra Longa,MG
Três Marias,MG
Barroso,MG
Bela Vista de Minas,MG
Belmiro Braga,MG
Belo Horizonte,MG
Belo Oriente,MG
Belo Vale,MG
Berilo,MG
Bertópolis,MG
Betim,MG
Bias Fortes,MG
Bicas,MG
Biquinhas,MG
Boa Esperança,MG
Bocaina de Minas,MG
Bocaiúva,MG
Bom Despacho,MG
Bom Jardim de Minas,MG
Bom Jesus da Penha,MG
Bom Jesus do Amparo,MG
Bom Jesus do Galho,MG
Bom Repouso,MG
Bom Sucesso,MG
Bonfim,MG
Bonfinópolis de Minas,MG
Borda da Mata,MG
Botelhos,MG
Botumirim,MG
Brasília de Minas,MG
Brás Pires,MG
Braúnas,MG
Brazópolis,MG
Brumadinho,MG
Bueno Brandão,MG
Buenópolis,MG
Buritis,MG
Buritizeiro,MG
Cabo Verde,MG
Cachoeira da Prata,MG
Cachoeira de Minas,MG
Cachoeira Dourada,MG
Caetanópolis,MG
Caeté,MG
Caiana,MG
Cajuri,MG
Caldas,MG
Camacho,MG
Camanducaia,MG
Cambuí,MG
Cambuquira,MG
Campanário,MG
Campanha,MG
Campestre,MG
Campina Verde,MG
Campo Belo,MG
Campo do Meio,MG
Campo Florido,MG
Campos Altos,MG
Campos Gerais,MG
Canaã,MG
Canápolis,MG
Cana Verde,MG
Candeias,MG
Caparaó,MG
Capela Nova,MG
Capelinha,MG
Capetinga,MG
Capim Branco,MG
Capinópolis,MG
Capitão Enéas,MG
Capitólio,MG
Caputira,MG
Caraí,MG
Caranaíba,MG
Carandaí,MG
Carangola,MG
Caratinga,MG
Carbonita,MG
Careaçu,MG
Carlos Chagas,MG
Carmésia,MG
Carmo da Cachoeira,MG
Carmo da Mata,MG
Carmo de Minas,MG
Carmo do Cajuru,MG
Carmo do Paranaíba,MG
Carmo do Rio Claro,MG
Carmópolis de Minas,MG
Carrancas,MG
Carvalhópolis,MG
Carvalhos,MG
Casa Grande,MG
Cascalho Rico,MG
Cássia,MG
Conceição da Barra de Minas,MG
Cataguases,MG
Catas Altas da Noruega,MG
Caxambu,MG
Cedro do Abaeté,MG
Central de Minas,MG
Centralina,MG
Chácara,MG
Chalé,MG
Chapada do Norte,MG
Chiador,MG
Cipotânea,MG
Claraval,MG
Claro dos Poções,MG
Cláudio,MG
Coimbra,MG
Coluna,MG
Comendador Gomes,MG
Comercinho,MG
Conceição da Aparecida,MG
Conceição das Pedras,MG
Conceição das Alagoas,MG
Conceição de Ipanema,MG
Conceição do Mato Dentro,MG
Conceição do Pará,MG
Conceição do Rio Verde,MG
Conceição dos Ouros,MG
Congonhal,MG
Congonhas,MG
Congonhas do Norte,MG
Conquista,MG
Conselheiro Lafaiete,MG
Conselheiro Pena,MG
Consolação,MG
Contagem,MG
Coqueiral,MG
Coração de Jesus,MG
Cordisburgo,MG
Cordislândia,MG
Corinto,MG
Coroaci,MG
Coromandel,MG
Coronel Fabriciano,MG
Coronel Murta,MG
Coronel Pacheco,MG
Coronel Xavier Chaves,MG
Córrego Danta,MG
Córrego do Bom Jesus,MG
Córrego Novo,MG
Couto de Magalhães de Minas,MG
Cristais,MG
Cristália,MG
Cristiano Otoni,MG
Cristina,MG
Crucilândia,MG
Cruzeiro da Fortaleza,MG
Cruzília,MG
Curvelo,MG
Datas,MG
Delfim Moreira,MG
Delfinópolis,MG
Descoberto,MG
Desterro de Entre Rios,MG
Desterro do Melo,MG
Diamantina,MG
Diogo de Vasconcelos,MG
Dionísio,MG
Divinésia,MG
Divino,MG
Divino das Laranjeiras,MG
Divinolândia de Minas,MG
Divinópolis,MG
Divisa Nova,MG
Dom Cavati,MG
Dom Joaquim,MG
Dom Silvério,MG
Dom Viçoso,MG
Dona Euzébia,MG
Dores de Campos,MG
Dores de Guanhães,MG
Dores do Indaiá,MG
Dores do Turvo,MG
Doresópolis,MG
Douradoquara,MG
Elói Mendes,MG
Engenheiro Caldas,MG
Engenheiro Navarro,MG
Entre Rios de Minas,MG
Ervália,MG
Esmeraldas,MG
Espera Feliz,MG
Espinosa,MG
Espírito Santo do Dourado,MG
Estiva,MG
Estrela Dalva,MG
Estrela do Indaiá,MG
Estrela do Sul,MG
Eugenópolis,MG
Ewbank da Câmara,MG
Extrema,MG
Fama,MG
Faria Lemos,MG
Felício dos Santos,MG
São Gonçalo do Rio Preto,MG
Felisburgo,MG
Felixlândia,MG
Fernandes Tourinho,MG
Ferros,MG
Florestal,MG
Formiga,MG
Formoso,MG
Fortaleza de Minas,MG
Fortuna de Minas,MG
Francisco Badaró,MG
Francisco Dumont,MG
Francisco Sá,MG
Frei Gaspar,MG
Frei Inocêncio,MG
Fronteira,MG
Frutal,MG
Funilândia,MG
Galiléia,MG
Gonçalves,MG
Gonzaga,MG
Gouveia,MG
Governador Valadares,MG
Grão Mogol,MG
Grupiara,MG
Guanhães,MG
Guapé,MG
Guaraciaba,MG
Guaranésia,MG
Guarani,MG
Guarará,MG
Guarda-Mor,MG
Guaxupé,MG
Guidoval,MG
Guimarânia,MG
Guiricema,MG
Gurinhatã,MG
Heliodora,MG
Iapu,MG
Ibertioga,MG
Ibiá,MG
Ibiaí,MG
Ibiraci,MG
Ibirité,MG
Ibitiúra de Minas,MG
Ibituruna,MG
Igarapé,MG
Igaratinga,MG
Iguatama,MG
Ijaci,MG
Ilicínea,MG
Inconfidentes,MG
Indianópolis,MG
Ingaí,MG
Inhapim,MG
Inhaúma,MG
Inimutaba,MG
Ipanema,MG
Ipatinga,MG
Ipiaçu,MG
Ipuiúna,MG
Iraí de Minas,MG
Itabira,MG
Itabirinha,MG
Itabirito,MG
Itacambira,MG
Itacarambi,MG
Itaguara,MG
Itaipé,MG
Itajubá,MG
Itamarandiba,MG
Itamarati de Minas,MG
Itambacuri,MG
Itambé do Mato Dentro,MG
Itamogi,MG
Itamonte,MG
Itanhandu,MG
Itanhomi,MG
Itaobim,MG
Itapagipe,MG
Itapecerica,MG
Itapeva,MG
Itatiaiuçu,MG
Itaúna,MG
Itaverava,MG
Itinga,MG
Itueta,MG
Ituiutaba,MG
Itumirim,MG
Iturama,MG
Itutinga,MG
Jaboticatubas,MG
Jacinto,MG
Jacuí,MG
Jacutinga,MG
Jaguaraçu,MG
Janaúba,MG
Januária,MG
Japaraíba,MG
Jeceaba,MG
Jequeri,MG
Jequitaí,MG
Jequitibá,MG
Jequitinhonha,MG
Jesuânia,MG
Joaíma,MG
Joanésia,MG
João Monlevade,MG
João Pinheiro,MG
Joaquim Felício,MG
Jordânia,MG
Nova União,MG
Juiz de Fora,MG
Juramento,MG
Juruaia,MG
Ladainha,MG
Lagamar,MG
Lagoa da Prata,MG
Lagoa dos Patos,MG
Lagoa Dourada,MG
Lagoa Formosa,MG
Lagoa Santa,MG
Lajinha,MG
Lambari,MG
Lamim,MG
Laranjal,MG
Lassance,MG
Lavras,MG
Leandro Ferreira,MG
Leopoldina,MG
Liberdade,MG
Lima Duarte,MG
Luminárias,MG
Luz,MG
Machacalis,MG
Machado,MG
Madre de Deus de Minas,MG
Malacacheta,MG
Manga,MG
Manhuaçu,MG
Manhumirim,MG
Mantena,MG
Maravilhas,MG
Mar de Espanha,MG
Maria da Fé,MG
Mariana,MG
Marilac,MG
Maripá de Minas,MG
Marliéria,MG
Marmelópolis,MG
Martinho Campos,MG
Materlândia,MG
Mateus Leme,MG
Matias Barbosa,MG
Matipó,MG
Mato Verde,MG
Matozinhos,MG
Matutina,MG
Medeiros,MG
Medina,MG
Mendes Pimentel,MG
Mercês,MG
Mesquita,MG
Minas Novas,MG
Minduri,MG
Mirabela,MG
Miradouro,MG
Miraí,MG
Moeda,MG
Moema,MG
Monjolos,MG
Monsenhor Paulo,MG
Montalvânia,MG
Monte Alegre de Minas,MG
Monte Azul,MG
Monte Belo,MG
Monte Carmelo,MG
Monte Santo de Minas,MG
Montes Claros,MG
Monte Sião,MG
Morada Nova de Minas,MG
Morro da Garça,MG
Morro do Pilar,MG
Munhoz,MG
Muriaé,MG
Mutum,MG
Muzambinho,MG
Nacip Raydan,MG
Nanuque,MG
Natércia,MG
Nazareno,MG
Nepomuceno,MG
Nova Era,MG
Nova Lima,MG
Nova Módica,MG
Nova Ponte,MG
Nova Resende,MG
Nova Serrana,MG
Novo Cruzeiro,MG
Olaria,MG
Olímpio Noronha,MG
Oliveira,MG
Oliveira Fortes,MG
Onça de Pitangui,MG
Ouro Branco,MG
Ouro Fino,MG
Ouro Preto,MG
Ouro Verde de Minas,MG
Padre Paraíso,MG
Paineiras,MG
Pains,MG
Paiva,MG
Palma,MG
Fronteira dos Vales,MG
Papagaios,MG
Paracatu,MG
Pará de Minas,MG
Paraguaçu,MG
Paraisópolis,MG
Paraopeba,MG
Passabém,MG
Passa Quatro,MG
Passa Tempo,MG
Passa Vinte,MG
Passos,MG
Patos de Minas,MG
Patrocínio,MG
Patrocínio do Muriaé,MG
Paula Cândido,MG
Paulistas,MG
Pavão,MG
Peçanha,MG
Pedra Azul,MG
Pedra do Anta,MG
Pedra do Indaiá,MG
Pedra Dourada,MG
Pedralva,MG
Pedrinópolis,MG
Pedro Leopoldo,MG
Pedro Teixeira,MG
Pequeri,MG
Pequi,MG
Perdigão,MG
Perdizes,MG
Perdões,MG
Pescador,MG
Piau,MG
Piedade de Ponte Nova,MG
Piedade do Rio Grande,MG
Piedade dos Gerais,MG
Pimenta,MG
Piracema,MG
Pirajuba,MG
Piranga,MG
Piranguçu,MG
Piranguinho,MG
Pirapetinga,MG
Pirapora,MG
Piraúba,MG
Pitangui,MG
Piumhi,MG
Planura,MG
Poço Fundo,MG
Poços de Caldas,MG
Pocrane,MG
Pompéu,MG
Ponte Nova,MG
Porteirinha,MG
Porto Firme,MG
Poté,MG
Pouso Alegre,MG
Pouso Alto,MG
Prados,MG
Prata,MG
Pratápolis,MG
Pratinha,MG
Presidente Bernardes,MG
Presidente Juscelino,MG
Presidente Kubitschek,MG
Presidente Olegário,MG
Alto Jequitibá,MG
Prudente de Morais,MG
Quartel Geral,MG
Queluzito,MG
Raposos,MG
Raul Soares,MG
Recreio,MG
Resende Costa,MG
Resplendor,MG
Ressaquinha,MG
Riacho dos Machados,MG
Ribeirão das Neves,MG
Ribeirão Vermelho,MG
Rio Acima,MG
Rio Casca,MG
Rio Doce,MG
Rio do Prado,MG
Rio Espera,MG
Rio Manso,MG
Rio Novo,MG
Rio Paranaíba,MG
Rio Pardo de Minas,MG
Rio Piracicaba,MG
Rio Pomba,MG
Rio Preto,MG
Rio Vermelho,MG
Ritápolis,MG
Rochedo de Minas,MG
Rodeiro,MG
Romaria,MG
Rubelita,MG
Rubim,MG
Sabará,MG
Sabinópolis,MG
Sacramento,MG
Salinas,MG
Salto da Divisa,MG
Santa Bárbara,MG
Santa Bárbara do Tugúrio,MG
Santa Cruz do Escalvado,MG
Santa Efigênia de Minas,MG
Santa Fé de Minas,MG
Santa Juliana,MG
Santa Luzia,MG
Santa Margarida,MG
Santa Maria de Itabira,MG
Santa Maria do Salto,MG
Santa Maria do Suaçuí,MG
Santana da Vargem,MG
Santana de Cataguases,MG
Santana de Pirapama,MG
Santana do Deserto,MG
Santana do Garambéu,MG
Santana do Jacaré,MG
Santana do Manhuaçu,MG
Santana do Riacho,MG
Santana dos Montes,MG
Santa Rita de Caldas,MG
Santa Rita de Jacutinga,MG
Santa Rita de Ibitipoca,MG
Santa Rita do Itueto,MG
Santa Rita do Sapucaí,MG
Santa Rosa da Serra,MG
Santa Vitória,MG
Santo Antônio do Amparo,MG
Santo Antônio do Aventureiro,MG
Santo Antônio do Grama,MG
Santo Antônio do Itambé,MG
Santo Antônio do Jacinto,MG
Santo Antônio do Monte,MG
Santo Antônio do Rio Abaixo,MG
Santo Hipólito,MG
Santos Dumont,MG
São Bento Abade,MG
São Brás do Suaçuí,MG
São Domingos do Prata,MG
São Francisco,MG
São Francisco de Paula,MG
São Francisco de Sales,MG
São Francisco do Glória,MG
São Geraldo,MG
São Geraldo da Piedade,MG
São Gonçalo do Abaeté,MG
São Gonçalo do Pará,MG
São Gonçalo do Rio Abaixo,MG
São Gonçalo do Sapucaí,MG
São Gotardo,MG
São João Batista do Glória,MG
São João da Mata,MG
São João da Ponte,MG
São João del Rei,MG
São João do Oriente,MG
São João do Paraíso,MG
São João Evangelista,MG
São João Nepomuceno,MG
São José da Safira,MG
São José da Varginha,MG
São José do Alegre,MG
São José do Divino,MG
São José do Goiabal,MG
São José do Jacuri,MG
São José do Mantimento,MG
São Lourenço,MG
São Miguel do Anta,MG
São Pedro da União,MG
São Pedro dos Ferros,MG
São Pedro do Suaçuí,MG
São Romão,MG
São Roque de Minas,MG
São Sebastião da Bela Vista,MG
São Sebastião do Maranhão,MG
São Sebastião do Oeste,MG
São Sebastião do Paraíso,MG
São Sebastião do Rio Preto,MG
São Sebastião do Rio Verde,MG
São Tiago,MG
São Tomás de Aquino,MG
São Tomé das Letras,MG
São Vicente de Minas,MG
Sapucaí-Mirim,MG
Sardoá,MG
Senador Cortes,MG
Senador Firmino,MG
Senador José Bento,MG
Senador Modestino Gonçalves,MG
Senhora de Oliveira,MG
Senhora do Porto,MG
Senhora dos Remédios,MG
Sericita,MG
Seritinga,MG
Serra Azul de Minas,MG
Serra da Saudade,MG
Serra dos Aimorés,MG
Serra do Salitre,MG
Serrania,MG
Serranos,MG
Serro,MG
Sete Lagoas,MG
Silveirânia,MG
Silvianópolis,MG
Simão Pereira,MG
Simonésia,MG
Sobrália,MG
Soledade de Minas,MG
Tabuleiro,MG
Taiobeiras,MG
Tapira,MG
Tapiraí,MG
Taquaraçu de Minas,MG
Tarumirim,MG
Teixeiras,MG
Teófilo Otoni,MG
Timóteo,MG
Tiradentes,MG
Tiros,MG
Tocantins,MG
Toledo,MG
Tombos,MG
Três Corações,MG
Três Pontas,MG
Tumiritinga,MG
Tupaciguara,MG
Turmalina,MG
Turvolândia,MG
Ubá,MG
Ubaí,MG
Uberaba,MG
Uberlândia,MG
Umburatiba,MG
Unaí,MG
Urucânia,MG
Vargem Bonita,MG
Varginha,MG
Várzea da Palma,MG
Varzelândia,MG
Vazante,MG
Wenceslau Braz,MG
Veríssimo,MG
Vespasiano,MG
Viçosa,MG
Vieiras,MG
Mathias Lobato,MG
Virgem da Lapa,MG
Virgínia,MG
Virginópolis,MG
Virgolândia,MG
Visconde do Rio Branco,MG
Volta Grande,MG
Itaú de Minas,MG
Alcinópolis,MS
Nova Alvorada do Sul,MS
Novo Horizonte do Sul,MS
Japorã,MS
Laguna Carapã,MS
Figueirão,MS
Paraíso das Águas,MS
Água Clara,MS
Amambai,MS
Anastácio,MS
Anaurilândia,MS
Antônio João,MS
Aparecida do Taboado,MS
Aquidauana,MS
Bandeirantes,MS
Bataguassu,MS
Batayporã,MS
Bela Vista,MS
Bonito,MS
Brasilândia,MS
Camapuã,MS
Campo Grande,MS
Caracol,MS
Caarapó,MS
Cassilândia,MS
Corguinho,MS
Corumbá,MS
Coxim,MS
Dourados,MS
Fátima do Sul,MS
Glória de Dourados,MS
Guia Lopes da Laguna,MS
Iguatemi,MS
Inocência,MS
Itaporã,MS
Ivinhema,MS
Jaraguari,MS
Jardim,MS
Jateí,MS
Ladário,MS
Maracaju,MS
Miranda,MS
Naviraí,MS
Nioaque,MS
Nova Andradina,MS
Paranaíba,MS
Pedro Gomes,MS
